Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
87.5872364891,14.9432243906,0.2568681418,0.9401239972,3.8436166165,1.9617624783,0,1,0,0
112.3679093104,20.0270666348,0.425882828,0.9752960065,0.9784650962,1.689608019,1,0,1,0
151.8870501986,11.3069739894,0.3520389164,0.8979565712,1.9003159202,1.4812739518,0,1,0,0
142.6031376482,15.1227703567,0.1190235239,0.9808202462,2.0458701602,1.6329338805,0,1,0,0
112.9805557673,17.7040947615,0.0377828452,0.9170676192,3.1380224092,1.4971538159,0,1,0,0
70.2178677376,17.4018869625,0.1014623403,0.5630678931,3.7305828694,1.3182549973,0,0,1,0
86.0104479661,18.9231275598,0.0649359881,0.9666551902,1.3340494147,1.9600118808,0,0,1,0
173.0691935237,26.3487115754,0.1033165605,0.6354816039,1.1425063987,1.438439845,0,0,1,0
54.5439839719,24.2660631754,0.3730947388,0.8006798036,2.1841997275,1.7979431893,0,0,1,0
134.4689890838,5.1442665323,0.2575936594,0.7039424634,0.4557810778,1.6719438858,0,0,1,0
118.9224951575,29.7944719584,0.1361315489,0.6554150505,3.9369628672,1.9039816966,0,1,0,0
52.3464942961,28.3464698946,0.4858731172,0.9186095715,0.3731495389,1.5377724913,0,1,0,0
72.9563895746,17.6396457796,0.2479220284,0.9384212659,0.5042217254,1.4763382935,0,1,0,0
189.926933204,6.9021181691,0.3006718205,0.8434762207,3.1676261537,1.2415850007,0,1,0,0
133.2300375499,24.9046487108,0.0022606167,0.8156887182,2.3860640028,1.536868218,0,1,0,0
186.6192395765,26.1638580616,0.076499836,0.5465151874,2.357069355,1.291384386,0,0,1,0
173.4104729065,16.2851917608,0.3008684519,0.7604143653,1.7934677417,1.7368168318,1,0,1,0
121.3913326322,8.0645789127,0.5567605207,0.7270482967,2.9379481613,1.1540616529,0,0,1,0
143.77191376,13.4660817862,0.075888154,0.7072404896,0.0592354445,1.6986355894,0,1,0,0
155.5903860992,17.3130463505,0.5489316901,0.744598259,1.801060774,1.5343855642,0,0,1,0
174.8913519558,15.0459921422,0.4301851641,0.9383421067,0.8652037612,1.3272211832,1,1,0,0
86.329383802,9.2264437283,0.4649150413,0.564853129,1.815015041,1.4346573181,0,0,1,0
99.6192492172,9.4665701335,0.4591994586,0.8931609031,2.2662560129,1.1460169056,0,0,1,0
93.3767380785,12.7441328536,0.3131306772,0.8318522395,1.5244020544,1.8105164866,0,0,1,0
196.4752960469,21.1168071518,0.1667201401,0.9983363043,3.5730665451,1.9429127114,0,1,0,0
158.2267669765,7.2031642375,0.5077908077,0.8661503853,2.4437861028,1.4673572883,0,1,0,0
143.9728459956,24.8804146633,0.5814225758,0.7336436791,2.294612812,1.9487049182,0,1,0,0
185.3368434644,26.892925914,0.4808500865,0.9717140536,0.3939785667,1.7911971621,0,1,0,0
88.7974793239,13.5163769322,0.0384507526,0.5897501302,3.062419273,1.731776095,0,1,0,0
74.7101013332,13.7838983664,0.1589197547,0.6749308471,2.8332961963,1.9041912076,0,0,1,0
140.3253154083,17.325455212,0.4714516343,0.9737669254,1.423383645,1.2096609221,0,1,0,0
182.701247743,20.4056062902,0.2572350851,0.5911675918,3.7692037516,1.8435869456,0,1,0,0
76.7375215937,27.6151313278,0.2044000925,0.6885559923,3.6255659294,1.7164762626,0,0,1,0
107.9740584296,10.2815729235,0.3796062209,0.9880069628,1.2424038856,1.3438535755,0,1,0,0
154.0821033062,27.1051837957,0.2832700465,0.6914546641,1.0046336054,1.7524024537,1,0,1,0
179.5854974441,21.2799428024,0.5137710768,0.5561914875,1.3909513422,1.8222111553,0,0,1,0
94.3403416256,22.6340672724,0.3079294451,0.7929488017,0.7184349553,1.6867677956,0,1,0,0
128.0124024825,25.7562548195,0.2515495496,0.5969969781,1.1394107064,1.8026791627,0,0,1,0
171.3549049261,11.1326179265,0.3691369217,0.7215900376,2.5307841656,1.0500645271,0,1,0,0
181.0450733952,6.8888623441,0.1480130578,0.8476594748,1.6377917505,1.0567199536,0,1,0,0
54.4214528187,9.4565445372,0.5918686356,0.8575381837,2.4585644762,1.8765981188,0,0,1,0
186.8727581346,11.6493516164,0.277284284,0.7745720076,3.7964498276,1.7196945715,0,0,1,0
64.1360525716,20.844191495,0.1718196407,0.8821221106,2.1584634024,1.488334913,0,1,0,0
53.385454486,22.1731854194,0.1764020332,0.7799465508,1.2036762927,1.0125950382,0,1,0,0
64.4010419759,12.4274054793,0.0325627112,0.7983152662,0.3474516319,1.6709747095,0,1,0,0
163.0906526662,7.7598558562,0.2806814472,0.5354358503,2.3927297822,1.1415521095,0,1,0,0
175.1188149871,5.2036562049,0.1278344104,0.8080461606,1.5009856344,1.9490796032,0,0,1,0
166.5778864159,12.1351322576,0.5065257515,0.7161981801,3.3146685741,1.9246626883,0,1,0,0
103.1369004784,21.5413300117,0.5996978103,0.6315348569,2.3043235161,1.2298260418,0,1,0,0
50.1358752869,22.8809213371,0.1027108463,0.5522411977,0.9500644824,1.9721666237,0,0,1,0
52.1415472529,20.0329206084,0.3375795575,0.5673578654,0.6036639309,1.4485425494,0,0,1,0
143.9367234145,8.6593266647,0.1133578883,0.9297172914,1.0250196956,1.8251929348,0,0,1,0
95.7319036087,29.7543948408,0.0455109344,0.8308953569,1.7929120581,1.4870160405,1,1,0,0
171.9773220927,28.8659413002,0.5554731297,0.9546325217,2.0486798237,1.3168449437,0,0,1,0
158.763968598,8.0249941878,0.1012209857,0.6578978223,2.3754950707,1.9788560152,0,0,1,0
182.0377659923,11.9984332423,0.0635735468,0.556120536,1.1648932743,1.0077839703,0,1,0,0
162.9472425944,7.6592041596,0.0494094864,0.5013506084,1.7304053038,1.3633244756,0,0,1,0
125.2026490451,6.0849294645,0.2090867855,0.5895898373,2.588280665,1.5838898234,0,0,1,0
81.4663120669,6.8527187325,0.2788348818,0.807805976,0.3801858346,1.5568444131,0,1,0,0
189.3531328575,14.449208891,0.2782054835,0.5442611576,2.4359964442,1.5875124794,0,1,0,0
59.2462825155,28.9636401706,0.0851599265,0.652361403,3.290071208,1.1890172827,0,0,1,0
120.4152293231,23.008072912,0.3176614443,0.6977445381,1.2893538323,1.9660998727,0,1,0,0
174.8356912342,12.115256614,0.2180239251,0.7322561253,3.9157185881,1.9888757121,0,1,0,0
192.3604090468,6.9568620182,0.5600479923,0.6815662951,3.3788366683,1.0209320295,0,1,0,0
140.6173437471,21.7675768536,0.3615155341,0.5356614947,0.276920503,1.3459495179,0,1,0,0
102.1952999233,16.7265085055,0.2004818471,0.5536805592,0.5825149541,1.4509073382,0,1,0,0
174.035531604,7.4501353718,0.4223652495,0.6689727855,1.2399205457,1.6452777553,0,1,0,0
174.0091472594,7.6729966095,0.3028525941,0.8485455691,2.3472817803,1.8386972403,0,0,1,0
137.3271104217,11.2204078835,0.39674003,0.8549525229,0.0427679605,1.8909953746,1,1,0,0
124.4263889152,25.6180791019,0.2412938291,0.5511972314,0.2460229458,1.6873723669,0,0,1,0
102.865391229,22.8254208933,0.0946221728,0.6261345448,0.6265895135,1.2742618502,0,1,0,0
132.1417976214,8.6128805977,0.0803647316,0.9718944446,3.2168116292,1.5107393295,0,1,0,0
118.2523157697,24.1792035086,0.3958816208,0.7229736527,0.8986428004,1.3968879782,0,1,0,0
89.4386371448,14.3874655505,0.2986539382,0.6715577582,0.9676230904,1.909460798,0,0,1,0
127.9997186055,24.6985230168,0.1367059128,0.7451109873,1.4331578545,1.8138291316,0,0,1,0
124.0263773991,10.1342046172,0.4423366063,0.8498565386,0.9850829364,1.4494827621,0,1,0,0
195.7886826054,26.2566848584,0.4238212631,0.6452394796,0.6606919981,1.190456997,0,1,0,0
116.3234207169,6.7875756083,0.2337944534,0.8708015099,1.5457734037,1.8029663011,0,0,1,0
114.0698796573,10.8385450482,0.596715449,0.9782854287,3.3739166765,1.1057245604,0,1,0,0
149.721163787,12.1545217699,0.1193500882,0.9681762789,0.074098307,1.8030562179,0,0,1,0
168.7542648803,9.828943778,0.4007546842,0.5467339685,2.0314005725,1.6722629399,0,1,0,0
167.3593712967,18.2687650597,0.3539006367,0.6003081856,1.1493213329,1.9544015098,0,1,0,0
121.7875598649,22.477655135,0.5530735399,0.6866892798,3.608488953,1.6416757102,0,0,1,0
172.5888903481,19.0060365946,0.1530021915,0.631275115,0.1570122123,1.1180545073,0,1,0,0
58.4412482167,15.2998497373,0.3473499196,0.6963495567,2.3109430806,1.6980743385,0,1,0,0
108.1928252982,8.9978311256,0.2388896961,0.7899839101,3.7922131274,1.5871791281,0,1,0,0
121.4734096031,13.1426833772,0.4329891266,0.5373308223,3.657761479,1.5539417339,0,1,0,0
117.5873739224,12.1381267929,0.1788255137,0.6915507168,3.3422828399,1.1093999255,0,0,1,0
148.973126404,12.976874308,0.460307597,0.6034580937,3.6009394297,1.7435025358,0,1,0,0
129.7982477406,25.225863756,0.468439638,0.6075023841,2.8625422022,1.9116182055,0,0,1,0
125.3243016145,29.1459693765,0.5649809112,0.932531265,1.9999090598,1.1880410926,0,1,0,0
178.94983215,11.4438803907,0.1358577631,0.7403570282,1.995404095,1.7338953709,1,0,1,0
61.0371941735,20.7278404978,0.4758061846,0.5663219372,2.0745547627,1.7359353919,0,1,0,0
70.7413291517,29.1544506209,0.4926191683,0.6022417306,0.744660143,1.4575688477,0,1,0,0
90.2423293309,26.0506054516,0.1881450792,0.9193522623,1.7142584504,1.6863666066,0,1,0,0
52.7533586569,12.7944411701,0.3826933076,0.5046724767,0.1319077747,1.5176786682,0,1,0,0
174.7736177579,21.484473215,0.2094962319,0.835159817,2.569706292,1.9327791247,0,0,1,0
101.7769757443,7.6620440821,0.2951141228,0.8842338978,0.8865892585,1.2475061286,0,1,0,0
61.9483761396,6.7472952972,0.384018233,0.9696301145,0.0077276572,1.9708541979,0,0,1,0
192.1215851593,27.1142996765,0.1287339128,0.817027528,3.0435658918,1.2670719413,0,1,0,0
121.5256662287,25.5659067889,0.1628154211,0.5926037558,2.7252527414,1.4648498037,0,0,1,0
130.6284650305,29.878985255,0.2394655797,0.8077003774,1.4609768065,1.0412503235,0,1,0,0
114.7476281277,6.3061395925,0.0573263247,0.8294333335,2.5884450439,1.5021316409,0,1,0,0
53.0017585443,11.3213744691,0.3104407739,0.5074805991,1.0581851449,1.7120293571,0,1,0,0
180.3427091901,28.3509122665,0.1964643378,0.5679162142,0.9477036829,1.2000089211,0,0,1,0
69.6263542023,21.8952908936,0.3359298993,0.8948368069,2.9552202003,1.5937507524,0,1,0,0
52.360397056,11.4888062166,0.3968292467,0.5160313482,0.332807266,1.957107096,0,1,0,0
154.5193270947,19.9007540237,0.2762317054,0.682204933,1.4120190039,1.7215538826,0,1,0,0
179.4293865694,16.8854059276,0.5966700531,0.9899930536,3.5286668979,1.5366232797,0,1,0,0
165.6704072256,21.5316326566,0.2456069525,0.9477063556,0.6502682747,1.9164221892,0,1,0,0
57.5033400375,8.8819150794,0.4735462736,0.6792538156,0.4733813349,1.858986391,0,1,0,0
198.7391353496,12.350992751,0.4261460052,0.5576999291,1.6272371654,1.0847286833,0,0,1,0
143.4459331532,5.1696388244,0.0260737478,0.9519900045,2.1102548854,1.5739615175,0,1,0,0
179.4543168875,17.0345677937,0.0471163116,0.7802696762,1.3282955633,1.4003214825,0,1,0,0
104.9740368742,18.9893710489,0.3993056453,0.9891627382,2.9135447444,1.4278234566,0,0,1,0
79.6229422478,27.7699477762,0.1047503908,0.6430300258,2.0673470709,1.5797798426,0,0,1,0
75.7785304626,11.5406201573,0.2977821621,0.7091873526,3.1142553902,1.5548067583,0,1,0,0
113.43147027,19.1437891056,0.2192708908,0.9680731677,0.2196195636,1.3699441321,0,1,0,0
91.844929163,9.5096868992,0.3315020858,0.6077347164,0.8014034058,1.8118616998,0,1,0,0
157.8360416907,23.2401662309,0.0601448222,0.8588802724,2.7192725009,1.8622096408,0,1,0,0
161.4096094181,15.3577078084,0.2841416991,0.7056261992,3.7197686409,1.3914797303,0,1,0,0
176.7425565909,5.0060218629,0.1011087861,0.5152117698,1.3125887221,1.1276231862,0,0,1,0
163.1346985024,16.7885031647,0.0899028805,0.6319804271,3.7913475994,1.0295419686,0,1,0,0
115.0902874447,11.9458224891,0.5219435603,0.8024704066,2.4563629519,1.2343050993,0,1,0,0
136.8405764308,21.1791943013,0.412131647,0.888201661,1.2453569717,1.1030416934,1,0,1,0
84.1172381097,5.0780412839,0.1821060749,0.5543037012,1.8911733812,1.0827350831,0,0,1,0
173.5970583736,21.9275319089,0.1193504157,0.5398692787,3.3480885226,1.2893524102,0,0,1,0
88.0251524159,13.2721771923,0.1618776347,0.7557182032,1.7605937889,1.9281060895,0,0,1,0
129.5394838458,13.8397786489,0.4782930635,0.7214250987,1.2738777024,1.7567049101,0,1,0,0
150.0358080026,10.8507043827,0.3528517475,0.7853448308,1.9370647924,1.0001851953,0,1,0,0
104.3647116782,23.4400774009,0.3598314067,0.5887860013,1.2149323564,1.0666279984,0,1,0,0
196.4119529332,28.9247942218,0.036261927,0.7216267207,0.7449797532,1.3897753196,0,0,1,0
108.9062798216,20.4009632085,0.0745420233,0.7897470914,2.6605314407,1.9098236408,0,1,0,0
180.5600694659,18.955793757,0.1948793492,0.6466948378,0.1336719788,1.0796416063,0,1,0,0
137.5153452066,28.6967542155,0.2910431913,0.9530545403,3.3400943535,1.8975088351,0,1,0,0
192.0061872551,14.9371998106,0.1302842424,0.6868204092,1.3316483849,1.9144446821,0,0,1,0
162.6720865927,28.3343874785,0.1902439313,0.9696675079,1.4740706314,1.7594865692,0,1,0,0
182.9110950643,23.2258435707,0.556686037,0.6663282999,2.012837667,1.4168346152,0,0,1,0
134.0314104111,15.7330335492,0.5796336797,0.8020544506,2.9969453224,1.9093041464,0,0,1,0
51.2334697083,23.4020536084,0.0912887322,0.956114811,3.5711837584,1.2022771811,0,0,1,0
90.5373312593,17.6160263987,0.585341678,0.8081352446,3.7445924181,1.3447869287,0,1,0,0
184.0472973636,12.2879232038,0.337626926,0.5498654862,3.6878225205,1.0115721988,0,1,0,0
94.9388983378,20.5790438436,0.2815739466,0.5583014832,1.4711483419,1.7571505803,0,0,1,0
197.7810988867,25.2478280077,0.2761239709,0.9518836307,1.6393906925,1.136918824,0,1,0,0
101.1525639679,9.6932018875,0.492720122,0.9573769507,2.1476930457,1.037747317,0,1,0,0
137.4792742825,10.749035385,0.0888803532,0.8269149819,2.7248370313,1.74290872,0,0,1,0
184.9785922774,25.4600661874,0.5942246577,0.5960863666,0.3469910712,1.9829449216,1,1,0,0
91.1204250788,10.0664230498,0.2652924683,0.5284202854,3.9139778587,1.0211723637,0,1,0,0
102.2020030645,22.974811885,0.4601573558,0.7080592722,0.067639253,1.4167490606,0,0,1,0
163.5943358107,10.6750324835,0.1327659546,0.5807084938,1.4879790392,1.9785783949,0,0,1,0
194.8163331108,15.406524984,0.1592995303,0.6512960763,1.0751251926,1.9720959932,0,1,0,0
142.6335969814,29.5353930458,0.2026535923,0.85151585,0.8904145462,1.5415954628,0,1,0,0
151.2784123267,20.8328043609,0.2774941262,0.7780262121,1.1394245238,1.4921166571,0,0,1,0
64.1364599607,9.2923498282,0.0615207229,0.8062964041,0.3768414544,1.0105260463,0,1,0,0
198.5561314032,22.0754579624,0.3861144962,0.5076065476,3.4449336475,1.4930351215,0,1,0,0
177.0174540753,20.0184943613,0.4090998192,0.9967507802,0.9293421837,1.4401276965,0,0,1,0
68.4958707982,17.1611652923,0.3751302352,0.9136920968,2.7145977487,1.5534295612,0,0,1,0
54.7785143792,16.732574909,0.5547736907,0.6987959347,2.4996898792,1.8941073178,0,1,0,0
183.2284929446,26.3686533008,0.5070489826,0.7401270005,0.709726609,1.280216407,0,0,1,0
57.9680936299,24.8895459136,0.2502331417,0.614558307,0.9271611105,1.1311212095,0,0,1,0
118.3046201842,25.2617404267,0.4968357256,0.705781886,2.0752332483,1.1256127035,0,1,0,0
112.7670184574,13.6140476997,0.2988904322,0.7288159373,2.0755581266,1.2274908909,0,0,1,0
121.3430921462,15.6099073187,0.5162220824,0.7710687547,2.7585429677,1.6266436833,1,0,1,0
159.1390014957,21.9829166328,0.2823004315,0.6939492645,1.5038396386,1.3330855481,1,1,0,0
72.1285751266,7.4137619649,0.0080537491,0.7114280393,0.7504439542,1.3012257481,0,0,1,0
52.7856078148,27.2160667341,0.1361404603,0.9646403258,2.8697378035,1.6671903446,0,0,1,0
86.7259326214,22.9138409945,0.3587576561,0.6058996443,3.4044433034,1.1596299333,0,1,0,0
80.7774250093,24.7137960502,0.1003175127,0.5142286959,2.5174197705,1.8512073854,0,0,1,0
152.1392804965,27.4310831298,0.5344960521,0.988245017,2.8008586354,1.3150564966,0,0,1,0
131.2820259914,7.2811210326,0.4073672546,0.8625480094,3.8601264916,1.8679644467,0,0,1,0
144.6455667305,16.8245245343,0.4032686761,0.8036147251,1.6629369933,1.5125909253,0,1,0,0
99.5901214955,26.5127871647,0.2842560922,0.8997893221,2.3224790419,1.347047026,0,0,1,0
112.8612024688,5.4230335866,0.2189743126,0.6368549586,2.0241450809,1.3181752095,0,0,1,0
90.0055145956,29.1746254507,0.0960444633,0.8936629187,3.9366598379,1.9314221941,0,1,0,0
98.3667935277,28.1535658316,0.4758048955,0.9612178055,2.6650805477,1.5878856919,0,0,1,0
125.2094717893,26.8346041093,0.0504010287,0.8407630149,2.7204387937,1.7134573604,0,0,1,0
188.9312261601,7.2109396834,0.5726216173,0.9606614835,0.2159971687,1.4513367252,0,1,0,0
107.6291277389,15.808347497,0.5875571194,0.5443164874,3.6889234794,1.5842682021,0,1,0,0
57.2849979589,20.0931679384,0.4802465175,0.7924958744,3.9880872182,1.9255293216,0,0,1,0
174.339483679,7.7249997466,0.0648740115,0.7139347574,0.3946295069,1.6677772264,0,1,0,0
58.900734621,21.4392076446,0.529871644,0.788520931,1.4160785521,1.978269486,0,0,1,0
181.1155694099,13.9767694761,0.0272919249,0.9228131501,3.6449372413,1.279265278,0,1,0,0
105.197761578,6.9407971312,0.428077169,0.5017887723,0.1861660849,1.9082585547,0,0,1,0
96.4222368792,29.4103305596,0.1687560122,0.9767179124,0.2141786036,1.9403118009,0,1,0,0
114.0659844256,18.8673421412,0.0482021199,0.8950831934,1.6910351084,1.253245363,0,0,1,0
193.3432069672,5.7157798459,0.1198369681,0.6211553032,1.6562713031,1.3006890676,0,1,0,0
132.6114921337,12.2523066238,0.3680672835,0.6769014153,1.3344595639,1.1664142843,0,0,1,0
167.9551078943,11.2514189628,0.250229237,0.6752351012,3.4352556587,1.7395034549,0,1,0,0
195.2770335325,16.3867792682,0.4977134492,0.9875344613,3.4938926842,1.9274228365,0,1,0,0
128.1487082974,17.1899609512,0.3469974616,0.8446148682,0.4275335003,1.4703472587,0,1,0,0
97.60311254,20.565650684,0.3916558536,0.8846978884,0.6268371831,1.8801313534,0,0,1,0
183.1630264121,28.9415868702,0.5206232759,0.5010704597,1.5209646657,1.3461750773,0,0,1,0
100.7428388315,25.2019416925,0.0747031526,0.9853000339,2.2197265775,1.4647842059,0,0,1,0
199.6270618493,17.3375091018,0.1070389512,0.7565347114,3.2560669421,1.0496246277,0,1,0,0
178.2632995859,21.4540619132,0.2606539556,0.6732164245,0.0769958554,1.1304556366,0,1,0,0
196.3407452884,26.7080990913,0.5359416883,0.9431881923,2.1667472961,1.4705379348,0,1,0,0
192.3466016179,26.1875155094,0.1998235412,0.6999810623,1.6933069081,1.4918113223,0,1,0,0
75.7683664217,11.9678428785,0.0953116152,0.5978331478,3.8919095217,1.817795681,0,0,1,0
135.1761440828,6.0492625852,0.1060541205,0.9324969865,2.2515993054,1.2373177042,0,0,1,0
93.2999454013,28.4496966365,0.4954028676,0.8488985165,0.328932886,1.642751914,0,0,1,0
130.4447548696,11.8684062824,0.2878628147,0.8728691575,0.8210866982,1.8404495816,0,1,0,0
98.5414204151,25.9664288623,0.0621459397,0.9188645493,0.6110017267,1.9993649322,0,0,1,0
150.5530459493,29.7495153747,0.3959797667,0.866730136,1.5546240062,1.4559461858,1,1,0,0
101.6642069326,22.3435324675,0.4557371003,0.9264919845,3.8914264188,1.2651562297,0,1,0,0
88.3115631278,20.3381971041,0.5670224792,0.5241359435,0.0040891984,1.9524913004,0,1,0,0
175.2454324222,27.5725252791,0.4886515183,0.7295795652,1.0071538134,1.5815304743,0,0,1,0
75.2320403501,15.6157789948,0.2765832314,0.5102460234,0.0672291193,1.1617127783,0,1,0,0
105.3323782334,15.5989044866,0.2163197507,0.8992479818,2.0961506795,1.6231473673,0,1,0,0
176.0830035127,22.0661220573,0.1250164734,0.7308851832,3.6413853852,1.0500188209,0,1,0,0
123.0874340518,13.8859170181,0.1509078238,0.8473358648,3.0779415493,1.0823421631,0,0,1,0
140.9788800576,7.5932541136,0.5015457493,0.9072768935,2.1344204045,1.2464779096,0,1,0,0
51.3508496397,10.8867854253,0.0826369809,0.8060831104,0.6661823544,1.7471741705,0,1,0,0
119.3844962471,20.0346055692,0.4738369571,0.6076103226,0.2637155574,1.3180097048,0,0,1,0
169.4450278952,15.7933205961,0.2717988605,0.7564413013,2.8521258255,1.2531521255,0,1,0,0
171.1897766844,9.1783104328,0.4190882807,0.8901296655,1.3204471914,1.6202788171,0,0,1,0
131.630000317,23.4949092984,0.4235619706,0.7670949459,2.7156120834,1.089613724,0,1,0,0
68.984320476,25.6660450928,0.5188535374,0.7227293442,2.8562847046,1.0307831022,0,1,0,0
162.2594534315,23.9698535676,0.5718666512,0.5270672042,2.3874274431,1.3357865835,0,1,0,0
50.4761447277,28.9893146907,0.3552739418,0.9097589594,3.3012062494,1.7379531203,0,1,0,0
165.091745158,27.6343297066,0.2456824451,0.9765363843,3.4617176203,1.2112637323,0,1,0,0
107.2975204535,18.5898492116,0.2807912197,0.5636462665,2.598041974,1.5098899482,0,1,0,0
65.7233961411,26.4572833888,0.1858587499,0.9856487302,0.4714404347,1.1903832711,0,0,1,0
191.1419289906,18.0287226376,0.5983363228,0.7624083752,2.1757456492,1.928522075,0,0,1,0
138.5448607633,20.7501783862,0.507251521,0.6484001025,1.4170628853,1.2715447687,0,0,1,0
117.3889837896,21.3203341704,0.5136876902,0.6435659186,0.7349133614,1.9908013559,1,1,0,0
120.8421446493,18.8459020626,0.3178649492,0.6608685149,0.3000883556,1.2249500439,0,1,0,0
181.6748251835,17.0468345986,0.3378565667,0.7968438097,2.5584684984,1.8597287835,0,0,1,0
155.0282388941,18.6934977367,0.3657411203,0.545533091,1.8956790436,1.2106317223,0,0,1,0
192.3268757701,13.3885235547,0.1951327148,0.961692334,1.6693916812,1.8711870464,0,0,1,0
162.2478201684,26.7189307634,0.3219328026,0.8759381222,0.5602582374,1.5941214665,0,0,1,0
170.1512364797,14.9301826077,0.1273082295,0.9556177077,3.7325434736,1.3576405496,0,0,1,0
93.6115798836,20.3692738289,0.5416656287,0.9811457708,2.6144118101,1.7143482754,0,1,0,0
58.3368009422,17.2182817244,0.3474685619,0.808645538,1.6206306881,1.3683103821,0,1,0,0
104.6041203822,28.9859898935,0.2663669762,0.8775469836,3.0032455255,1.1679031966,0,0,1,0
112.930946679,17.1263832739,0.1537758974,0.7642699302,1.1631677769,1.8914538731,0,1,0,0
177.1521796943,29.8147468983,0.4076360929,0.9683439633,3.3077961003,1.894749221,0,0,1,0
124.5085739147,20.000361937,0.1084910874,0.77047118,1.0985927715,1.564818314,0,0,1,0
120.5757618488,6.1991889645,0.5292289116,0.7221969095,2.355774594,1.6514891535,0,0,1,0
88.8558815181,6.7439253078,0.2480839585,0.7308890779,1.0256286328,1.2045936143,1,1,0,0
77.2261942432,5.3495428243,0.4630832811,0.9375172656,2.4566508105,1.95071275,0,0,1,0
139.6693749084,5.3717243586,0.2117264103,0.5715303411,3.6985347104,1.2978473484,0,1,0,0
118.3873905533,6.7801679385,0.4792124226,0.621650964,2.9016484928,1.1282767725,0,1,0,0
83.6958164644,25.277651005,0.5271103254,0.5357256903,0.129840567,1.7273972938,0,0,1,0
105.6065985557,9.6092059505,0.2658455598,0.5828745077,3.9281784911,1.3688790917,0,1,0,0
174.9162546841,13.158006433,0.4367004975,0.5469549824,2.6375007497,1.2872125711,0,0,1,0
191.0264094952,24.051791336,0.5835086893,0.5187780349,1.1405327007,1.5784823597,0,1,0,0
104.8657278445,28.7400536758,0.1974464501,0.5474353563,3.9873955514,1.6937579203,0,1,0,0
109.1943604859,14.3117234728,0.2734414884,0.5885207205,2.5360030697,1.0250151519,0,0,1,0
140.5816984436,8.6329114084,0.4791245492,0.9282840982,1.9283740752,1.486409099,0,1,0,0
83.7125057266,9.879365376,0.0992405427,0.8885805981,0.9159487412,1.0791292895,0,1,0,0
148.4707276295,5.4614306385,0.4991328383,0.5873498151,2.0619899039,1.4264438057,0,1,0,0
140.9290306136,18.9441189775,0.3908016635,0.5770378662,2.5861403951,1.2833113354,0,0,1,0
124.795025966,6.126489548,0.1116204368,0.9672684908,3.9073370607,1.2268705163,0,1,0,0
169.2930567196,20.7694933276,0.3525370633,0.6767744271,1.9298058815,1.9996356254,0,0,1,0
124.3600692954,24.2857497248,0.0013104567,0.9443732024,1.0800081791,1.3009577156,0,0,1,0
162.3376460718,24.8540677209,0.1214805253,0.9795219984,2.0096111739,1.3175456577,0,0,1,0
104.1121617583,21.7332794676,0.379555961,0.6161328629,3.5899315392,1.3444382884,0,1,0,0
167.9978774115,13.4734054984,0.4916002514,0.5653491269,0.693492627,1.6714580313,0,0,1,0
87.8646791153,5.4639584131,0.4195252065,0.8223968012,1.6432370495,1.0667970773,0,1,0,0
191.3515261507,29.6579210568,0.0531409043,0.6456362611,1.4896026641,1.539379318,0,1,0,0
166.4886343975,13.0310219447,0.2138294583,0.6280754426,1.0184373172,1.5773417252,0,0,1,0
183.4603002175,22.5076588471,0.1210199776,0.7148726905,1.9761714677,1.4079914835,0,1,0,0
66.0134495742,25.4155126023,0.3931032859,0.7536019684,1.372061906,1.8518368088,0,0,1,0
128.6386891856,10.7235584035,0.0729737344,0.6816962397,1.0217131242,1.796656735,1,1,0,0
56.5648770797,19.173646437,0.2389259785,0.8859822172,0.1537025826,1.4713681102,0,1,0,0
180.2942255766,12.2894192394,0.0772878443,0.9276572322,2.3496606552,1.6750466223,0,1,0,0
196.8655091378,22.7988247016,0.2959460976,0.9286639118,0.4178919433,1.280590216,0,0,1,0
133.519757656,22.7182144976,0.0806586497,0.907033453,2.4244383994,1.4603372316,0,1,0,0
67.4026080685,21.8229456072,0.2594684158,0.9083837866,0.7851488006,1.7535039011,0,1,0,0
128.7653597213,14.2155163125,0.0395052987,0.8110834621,2.3408813176,1.7443368428,0,1,0,0
160.9379734517,11.19047218,0.5001237789,0.7025510635,3.8479756395,1.3745361525,0,0,1,0
62.1168820812,14.6822793419,0.3601215283,0.7568263359,2.7781678961,1.644838596,0,0,1,0
85.1673273212,23.2901986092,0.1541386836,0.5876011815,2.7626720618,1.3607884011,0,0,1,0
141.8313594886,8.8221778912,0.039701233,0.607969102,0.5114152716,1.8003606537,0,0,1,0
150.1959591233,18.4548592921,0.4753014817,0.7473786198,1.1998956326,1.473808435,0,0,1,0
112.1781244085,26.0541507515,0.1380002715,0.5028604658,2.6052795889,1.293922729,1,1,0,0
88.0869387005,20.4991572866,0.3213688691,0.5301101822,0.3259599092,1.2749083375,0,1,0,0
157.5196575049,19.872900523,0.1948944658,0.512685744,3.0006011252,1.10671386,0,0,1,0
188.4813253808,25.125282477,0.1380515451,0.6279903794,0.1280722133,1.2088888927,0,0,1,0
166.2719116593,15.8270050901,0.1152251961,0.9522126712,0.792416777,1.4807409124,0,1,0,0
50.4444080841,11.0700374957,0.1942613854,0.9829972473,3.6470931274,1.6801585468,0,1,0,0
